Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,22,57,1.1463661194,1.1463661194,0,-10.8904714584,29.2323513031,0
0,1,21,57,1.1463670731,1.1463661194,0,-12.0368380547,29.2323513031,0
0,0,22,56,1.1463661194,1.1463661194,0,-10.8904714584,28.0859851837,0
0,1,21,57,1.1463670731,1.1463661194,0,-12.0368380547,29.2323513031,0
0,1,21,56,1.1463670731,1.1463661194,0,-12.0368380547,28.0859851837,0
0,1,21,55,1.1463670731,1.1463680267,0,-12.0368390084,26.9396181107,0
0,1,22,55,1.1463661194,1.1463680267,0,-10.8904724121,26.9396181107,0
1,1,0,0,0,0,0,0,0,0
0,1,23,56,1.14636516567,1.1463699341,0,-9.74410581586,28.0859832763,0
0,1,23,57,1.14636516567,1.1463661194,0,-9.74410581586,29.2323513031,0
0,1,22,57,1.1463661194,1.1463661194,0,-10.8904714584,29.2323513031,0
0,0,23,56,1.14636516567,1.1463699341,0,-9.74410581586,28.0859832763,0
0,1,22,57,1.1463661194,1.1463661194,0,-10.8904714584,29.2323513031,0
0,1,22,56,1.1463661194,1.1463661194,0,-10.8904714584,28.0859851837,0
0,1,22,55,1.1463661194,1.1463680267,0,-10.8904724121,26.9396181107,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,23,57,1.14636516567,1.1463661194,0,-9.74410581586,29.2323513031,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,27,56,1.14636659623,1.1463661194,0,-5.1586420536,28.0859794617,0
0,1,26,57,1.14636564254,1.1463680267,0,-6.30500817299,29.2323465348,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,27,55,1.14636611939,1.1463661194,0,-5.15864229203,26.9396133423,0
0,1,28,55,1.14636611938,1.1463661194,0,-4.01227617264,26.9396133423,0
0,1,28,56,1.14636588096,1.1463661194,0,-4.01227581501,28.0859794617,0
0,1,28,57,1.14636588096,1.1463680267,0,-4.01227581501,29.2323465348,0
0,1,27,57,1.14636659623,1.1463680267,0,-5.1586420536,29.2323465348,0
0,0,28,56,1.14636588096,1.1463661194,0,-4.01227581501,28.0859794617,0
0,1,27,57,1.14636659623,1.1463680267,0,-5.1586420536,29.2323465348,0
0,1,27,56,1.14636659623,1.1463661194,0,-5.1586420536,28.0859794617,0
0,1,27,55,1.14636611939,1.1463661194,0,-5.15864229203,26.9396133423,0
0,1,28,55,1.14636611938,1.1463661194,0,-4.01227617264,26.9396133423,0
0,1,29,55,1.14636635781,1.1463661194,0,-2.86590993404,26.9396133423,0
0,1,29,56,1.14636611939,1.1463661194,0,-2.86590981483,28.0859794617,0
0,1,29,57,1.14636635781,1.1463680267,0,-2.86590969562,29.2323465348,0
0,1,28,57,1.14636588096,1.1463680267,0,-4.01227581501,29.2323465348,0
0,0,29,56,1.14636611939,1.1463661194,0,-2.86590981483,28.0859794617,0
0,1,28,57,1.14636588096,1.1463680267,0,-4.01227581501,29.2323465348,0
0,1,28,56,1.14636588096,1.1463661194,0,-4.01227581501,28.0859794617,0
0,1,28,55,1.14636611938,1.1463661194,0,-4.01227617264,26.9396133423,0
0,1,29,55,1.14636635781,1.1463661194,0,-2.86590993404,26.9396133423,0
0,1,30,55,1.14636611938,1.1463661194,0,-1.71954369545,26.9396133423,0
0,1,30,56,1.14636623859,1.1463661194,0,-1.71954363585,28.0859794617,0
0,1,30,57,1.14636611938,1.1463680267,0,-1.71954345703,29.2323465348,0
0,1,29,57,1.14636635781,1.1463680267,0,-2.86590969562,29.2323465348,0
0,0,30,56,1.14636623859,1.1463661194,0,-1.71954363585,28.0859794617,0
0,1,29,57,1.14636635781,1.1463680267,0,-2.86590969562,29.2323465348,0
0,1,29,56,1.14636611939,1.1463661194,0,-2.86590981483,28.0859794617,0
0,1,29,55,1.14636635781,1.1463661194,0,-2.86590993404,26.9396133423,0
0,1,30,55,1.14636611938,1.1463661194,0,-1.71954369545,26.9396133423,0
0,1,31,55,1.14636072616,1.1463661194,0,-0.573180272679,26.9396133423,0
0,1,31,56,1.14636060921,1.1463661194,0,-0.573180211944,28.0859794617,0
0,1,31,57,1.14636049226,1.1463680267,0,-0.573180151209,29.2323465348,0
0,1,30,57,1.14636611938,1.1463680267,0,-1.71954345703,29.2323465348,0
0,0,31,56,1.14636060921,1.1463661194,0,-0.573180211944,28.0859794617,0
0,1,30,57,1.14636611938,1.1463680267,0,-1.71954345703,29.2323465348,0
0,1,30,56,1.14636623859,1.1463661194,0,-1.71954363585,28.0859794617,0
0,1,30,55,1.14636611938,1.1463661194,0,-1.71954369545,26.9396133423,0
0,1,31,55,1.14636072616,1.1463661194,0,-0.573180272679,26.9396133423,0
0,1,32,55,1.14637163182,1.1463661194,0,0.573185906311,26.9396133423,0
0,1,32,56,1.14637174877,1.1463661194,0,0.573185967046,28.0859794617,0
0,1,32,57,1.14637186572,1.1463680267,0,0.573186027781,29.2323465348,0
0,1,31,57,1.14636049226,1.1463680267,0,-0.573180151209,29.2323465348,0
0,0,32,56,1.14637174877,1.1463661194,0,0.573185967046,28.0859794617,0
0,1,31,57,1.14636049226,1.1463680267,0,-0.573180151209,29.2323465348,0
0,1,31,56,1.14636060921,1.1463661194,0,-0.573180211944,28.0859794617,0
0,1,31,55,1.14636072616,1.1463661194,0,-0.573180272679,26.9396133423,0
0,1,32,55,1.14637163182,1.1463661194,0,0.573185906311,26.9396133423,0
0,1,33,55,1.1463662386,1.1463661194,0,1.71955484152,26.9396133423,0
0,1,33,56,1.1463663578,1.1463661194,0,1.71955502033,28.0859794617,0
0,1,33,57,1.14636623859,1.1463680267,0,1.71955507993,29.2323465348,0
0,1,32,57,1.14637186572,1.1463680267,0,0.573186027781,29.2323465348,0
0,0,33,56,1.1463663578,1.1463661194,0,1.71955502033,28.0859794617,0
0,1,32,57,1.14637186572,1.1463680267,0,0.573186027781,29.2323465348,0
0,1,32,56,1.14637174877,1.1463661194,0,0.573185967046,28.0859794617,0
0,1,32,55,1.14637163182,1.1463661194,0,0.573185906311,26.9396133423,0
0,1,33,55,1.1463662386,1.1463661194,0,1.71955484152,26.9396133423,0
0,1,34,55,1.14636611938,1.1463661194,0,2.86592102051,26.9396133423,0
0,1,34,56,1.14636635781,1.1463661194,0,2.86592137813,28.0859794617,0
0,1,34,57,1.14636635781,1.1463680267,0,2.86592137813,29.2323465348,0
0,1,33,57,1.14636623859,1.1463680267,0,1.71955507993,29.2323465348,0
0,0,34,56,1.14636635781,1.1463661194,0,2.86592137813,28.0859794617,0
0,1,33,57,1.14636623859,1.1463680267,0,1.71955507993,29.2323465348,0
0,1,33,56,1.1463663578,1.1463661194,0,1.71955502033,28.0859794617,0
0,1,33,55,1.1463662386,1.1463661194,0,1.71955484152,26.9396133423,0
0,1,34,55,1.14636611938,1.1463661194,0,2.86592102051,26.9396133423,0
0,1,35,55,1.14636611938,1.1463661194,0,4.01228713989,26.9396133423,0
0,1,35,56,1.14636611938,1.1463661194,0,4.01228761673,28.0859794617,0
0,1,35,57,1.14636611938,1.1463680267,0,4.01228761673,29.2323465348,0
0,1,34,57,1.14636635781,1.1463680267,0,2.86592137813,29.2323465348,0
0,0,35,56,1.14636611938,1.1463661194,0,4.01228761673,28.0859794617,0
0,1,34,57,1.14636635781,1.1463680267,0,2.86592137813,29.2323465348,0
0,1,34,56,1.14636635781,1.1463661194,0,2.86592137813,28.0859794617,0
0,1,34,55,1.14636611938,1.1463661194,0,2.86592102051,26.9396133423,0
0,1,35,55,1.14636611938,1.1463661194,0,4.01228713989,26.9396133423,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,35,57,1.14636611938,1.1463680267,0,4.01228761673,29.2323465348,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,38,56,1.14636611939,1.146364212,0,7.45138549805,28.085978508,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,38,55,1.14636611939,1.1463661194,0,7.45138549805,26.9396133423,0
0,1,39,55,1.14636707306,1.1463661194,0,8.59775209427,26.9396114349,0
0,1,39,56,1.14636707306,1.1463642121,0,8.59775209427,28.0859766007,0
0,1,39,57,1.14636707306,1.1463661193,0,8.59775209427,29.2323417664,0
0,1,38,57,1.14636564255,1.146364212,0,7.45138573647,29.23234272,0
0,0,39,56,1.14636707306,1.1463642121,0,8.59775209427,28.0859766007,0
0,1,38,57,1.14636564255,1.146364212,0,7.45138573647,29.23234272,0
0,1,38,56,1.14636611939,1.146364212,0,7.45138549805,28.085978508,0
0,1,38,55,1.14636611939,1.1463661194,0,7.45138549805,26.9396133423,0
0,1,39,55,1.14636707306,1.1463661194,0,8.59775209427,26.9396114349,0
0,1,40,55,1.1463661194,1.1463661194,0,9.7441186905,26.9396095276,0
0,1,40,56,1.1463661194,1.1463661194,0,9.7441186905,28.085975647,0
0,1,40,57,1.1463661194,1.1463661193,0,9.7441186905,29.2323417664,0
0,1,39,57,1.14636707306,1.1463661193,0,8.59775209427,29.2323417664,0
0,0,40,56,1.1463661194,1.1463661194,0,9.7441186905,28.085975647,0
0,1,39,57,1.14636707306,1.1463661193,0,8.59775209427,29.2323417664,0
0,1,39,56,1.14636707306,1.1463642121,0,8.59775209427,28.0859766007,0
0,1,39,55,1.14636707306,1.1463661194,0,8.59775209427,26.9396114349,0
0,1,40,55,1.1463661194,1.1463661194,0,9.7441186905,26.9396095276,0
0,1,41,55,1.1463661194,1.1463661194,0,10.8904848099,26.9396095276,0
0,1,41,56,1.1463661194,1.1463661194,0,10.8904848099,28.085975647,0
0,1,41,57,1.1463661194,1.1463661193,0,10.8904848099,29.2323417664,0
0,1,40,57,1.1463661194,1.1463661193,0,9.7441186905,29.2323417664,0
0,0,41,56,1.1463661194,1.1463661194,0,10.8904848099,28.085975647,0
0,1,40,57,1.1463661194,1.1463661193,0,9.7441186905,29.2323417664,0
0,1,40,56,1.1463661194,1.1463661194,0,9.7441186905,28.085975647,0
0,1,40,55,1.1463661194,1.1463661194,0,9.7441186905,26.9396095276,0
0,1,41,55,1.1463661194,1.1463661194,0,10.8904848099,26.9396095276,0
0,1,42,55,1.1463661194,1.1463661194,0,12.0368509293,26.9396095276,0
0,1,42,56,1.1463661194,1.1463661194,0,12.0368509293,28.085975647,0
0,1,42,57,1.1463661194,1.1463661193,0,12.0368509293,29.2323417664,0
0,1,41,57,1.1463661194,1.1463661193,0,10.8904848099,29.2323417664,0
0,0,42,56,1.1463661194,1.1463661194,0,12.0368509293,28.085975647,0
0,1,41,57,1.1463661194,1.1463661193,0,10.8904848099,29.2323417664,0
0,1,41,56,1.1463661194,1.1463661194,0,10.8904848099,28.085975647,0
0,1,41,55,1.1463661194,1.1463661194,0,10.8904848099,26.9396095276,0
0,1,42,55,1.1463661194,1.1463661194,0,12.0368509293,26.9396095276,0
0,1,43,55,1.146367073,1.1463661194,0,13.1832175255,26.9396095276,0
0,1,43,56,1.146367073,1.1463661194,0,13.1832175255,28.085975647,0
0,1,43,57,1.146367073,1.1463661193,0,13.1832175255,29.2323417664,0
0,1,42,57,1.1463661194,1.1463661193,0,12.0368509293,29.2323417664,0
0,0,43,56,1.146367073,1.1463661194,0,13.1832175255,28.085975647,0
0,1,42,57,1.1463661194,1.1463661193,0,12.0368509293,29.2323417664,0
0,1,42,56,1.1463661194,1.1463661194,0,12.0368509293,28.085975647,0
0,1,42,55,1.1463661194,1.1463661194,0,12.0368509293,26.9396095276,0
0,1,43,55,1.146367073,1.1463661194,0,13.1832175255,26.9396095276,0
0,1,44,55,1.1463661194,1.1463661194,0,14.3295841217,26.9396095276,0
0,1,44,56,1.1463661194,1.1463661194,0,14.3295841217,28.085975647,0
0,1,44,57,1.1463661194,1.1463661193,0,14.3295841217,29.2323417664,0
0,1,43,57,1.146367073,1.1463661193,0,13.1832175255,29.2323417664,0
0,0,44,56,1.1463661194,1.1463661194,0,14.3295841217,28.085975647,0
0,1,43,57,1.146367073,1.1463661193,0,13.1832175255,29.2323417664,0
0,1,43,56,1.146367073,1.1463661194,0,13.1832175255,28.085975647,0
0,1,43,55,1.146367073,1.1463661194,0,13.1832175255,26.9396095276,0
0,1,44,55,1.1463661194,1.1463661194,0,14.3295841217,26.9396095276,0
0,1,45,55,1.1463661194,1.1463661194,0,15.4759502411,26.9396095276,0
0,1,45,56,1.1463661194,1.1463661194,0,15.4759502411,28.085975647,0
0,1,45,57,1.1463661194,1.1463661193,0,15.4759502411,29.2323417664,0
0,1,44,57,1.1463661194,1.1463661193,0,14.3295841217,29.2323417664,0
0,0,45,56,1.1463661194,1.1463661194,0,15.4759502411,28.085975647,0
0,1,44,57,1.1463661194,1.1463661193,0,14.3295841217,29.2323417664,0
0,1,44,56,1.1463661194,1.1463661194,0,14.3295841217,28.085975647,0
0,1,44,55,1.1463661194,1.1463661194,0,14.3295841217,26.9396095276,0
0,1,45,55,1.1463661194,1.1463661194,0,15.4759502411,26.9396095276,0
0,1,46,55,1.1463661194,1.1463661194,0,16.6223163605,26.9396095276,0
0,1,46,56,1.1463661194,1.1463661194,0,16.6223163605,28.085975647,0
0,1,46,57,1.1463661194,1.1463661193,0,16.6223163605,29.2323417664,0
0,1,45,57,1.1463661194,1.1463661193,0,15.4759502411,29.2323417664,0
0,0,46,56,1.1463661194,1.1463661194,0,16.6223163605,28.085975647,0
0,1,45,57,1.1463661194,1.1463661193,0,15.4759502411,29.2323417664,0
0,1,45,56,1.1463661194,1.1463661194,0,15.4759502411,28.085975647,0
0,1,45,55,1.1463661194,1.1463661194,0,15.4759502411,26.9396095276,0
0,1,46,55,1.1463661194,1.1463661194,0,16.6223163605,26.9396095276,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,46,57,1.1463661194,1.1463661193,0,16.6223163605,29.2323417664,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,50,56,1.1463661194,1.1463661194,0,21.2077827454,28.085975647,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,50,55,1.1463661194,1.1463661194,0,21.2077827454,26.9396095276,0
0,1,51,55,1.1463661193,1.1463661194,0,22.3541488648,26.9396095276,0
0,1,51,56,1.1463661193,1.1463661194,0,22.3541488648,28.085975647,0
0,1,51,57,1.1463661193,1.1463661193,0,22.3541488648,29.2323417664,0
0,1,50,57,1.1463661194,1.1463661193,0,21.2077827454,29.2323417664,0
0,0,51,56,1.1463661193,1.1463661194,0,22.3541488648,28.085975647,0
0,1,50,57,1.1463661194,1.1463661193,0,21.2077827454,29.2323417664,0
0,1,50,56,1.1463661194,1.1463661194,0,21.2077827454,28.085975647,0
0,1,50,55,1.1463661194,1.1463661194,0,21.2077827454,26.9396095276,0
0,1,51,55,1.1463661193,1.1463661194,0,22.3541488648,26.9396095276,0
0,1,52,55,1.1463661194,1.1463661194,0,23.5005149841,26.9396095276,0
0,1,52,56,1.1463661194,1.1463661194,0,23.5005149841,28.085975647,0
0,1,52,57,1.1463661194,1.1463661193,0,23.5005149841,29.2323417664,0
0,1,51,57,1.1463661193,1.1463661193,0,22.3541488648,29.2323417664,0
0,0,52,56,1.1463661194,1.1463661194,0,23.5005149841,28.085975647,0
0,1,51,57,1.1463661193,1.1463661193,0,22.3541488648,29.2323417664,0
0,1,51,56,1.1463661193,1.1463661194,0,22.3541488648,28.085975647,0
0,1,51,55,1.1463661193,1.1463661194,0,22.3541488648,26.9396095276,0
0,1,52,55,1.1463661194,1.1463661194,0,23.5005149841,26.9396095276,0
0,1,53,55,1.1463661194,1.1463661194,0,24.6468811035,26.9396095276,0
0,1,53,56,1.1463661194,1.1463661194,0,24.6468811035,28.085975647,0
0,1,53,57,1.1463661194,1.1463661193,0,24.6468811035,29.2323417664,0
0,1,52,57,1.1463661194,1.1463661193,0,23.5005149841,29.2323417664,0
0,0,53,56,1.1463661194,1.1463661194,0,24.6468811035,28.085975647,0
0,1,52,57,1.1463661194,1.1463661193,0,23.5005149841,29.2323417664,0
0,1,52,56,1.1463661194,1.1463661194,0,23.5005149841,28.085975647,0
0,1,52,55,1.1463661194,1.1463661194,0,23.5005149841,26.9396095276,0
0,1,53,55,1.1463661194,1.1463661194,0,24.6468811035,26.9396095276,0
0,1,54,55,1.1463661194,1.1463661194,0,25.7932472229,26.9396095276,0
0,1,54,56,1.1463661194,1.1463661194,0,25.7932472229,28.085975647,0
0,1,54,57,1.1463661194,1.1463661193,0,25.7932472229,29.2323417664,0
0,1,53,57,1.1463661194,1.1463661193,0,24.6468811035,29.2323417664,0
0,0,54,56,1.1463661194,1.1463661194,0,25.7932472229,28.085975647,0
0,1,53,57,1.1463661194,1.1463661193,0,24.6468811035,29.2323417664,0
0,1,53,56,1.1463661194,1.1463661194,0,24.6468811035,28.085975647,0
0,1,53,55,1.1463661194,1.1463661194,0,24.6468811035,26.9396095276,0
0,1,54,55,1.1463661194,1.1463661194,0,25.7932472229,26.9396095276,0
0,1,55,55,1.146364212,1.1463661194,0,26.9396123886,26.9396095276,0
0,1,55,56,1.146364212,1.1463661194,0,26.9396123886,28.085975647,0
0,1,55,57,1.146364212,1.1463661193,0,26.9396123886,29.2323417664,0
0,1,54,57,1.1463661194,1.1463661193,0,25.7932472229,29.2323417664,0
0,0,55,56,1.146364212,1.1463661194,0,26.9396123886,28.085975647,0
0,1,54,57,1.1463661194,1.1463661193,0,25.7932472229,29.2323417664,0
0,1,54,56,1.1463661194,1.1463661194,0,25.7932472229,28.085975647,0
0,1,54,55,1.1463661194,1.1463661194,0,25.7932472229,26.9396095276,0
0,1,55,55,1.146364212,1.1463661194,0,26.9396123886,26.9396095276,0
0,1,56,55,1.1463642121,1.1463661194,0,28.0859766007,26.9396095276,0
0,1,56,56,1.1463642121,1.1463661194,0,28.0859766007,28.085975647,0
0,1,56,57,1.1463642121,1.1463661193,0,28.0859766007,29.2323417664,0
0,1,55,57,1.146364212,1.1463661193,0,26.9396123886,29.2323417664,0
0,0,56,56,1.1463642121,1.1463661194,0,28.0859766007,28.085975647,0
0,1,55,57,1.146364212,1.1463661193,0,26.9396123886,29.2323417664,0
0,1,55,56,1.146364212,1.1463661194,0,26.9396123886,28.085975647,0
0,1,55,55,1.146364212,1.1463661194,0,26.9396123886,26.9396095276,0
0,1,56,55,1.1463642121,1.1463661194,0,28.0859766007,26.9396095276,0
0,1,57,55,1.1463661193,1.1463661194,0,29.2323417664,26.9396095276,0
0,1,57,56,1.1463661193,1.1463661194,0,29.2323417664,28.085975647,0
0,1,57,57,1.1463661193,1.1463661193,0,29.2323417664,29.2323417664,0
0,1,56,57,1.1463642121,1.1463661193,0,28.0859766007,29.2323417664,0
0,0,57,56,1.1463661193,1.1463661194,0,29.2323417664,28.085975647,0
0,1,56,57,1.1463642121,1.1463661193,0,28.0859766007,29.2323417664,0
0,1,56,56,1.1463642121,1.1463661194,0,28.0859766007,28.085975647,0
0,1,56,55,1.1463642121,1.1463661194,0,28.0859766007,26.9396095276,0
0,1,57,55,1.1463661193,1.1463661194,0,29.2323417664,26.9396095276,0
0,1,58,55,1.1463661194,1.1463661194,0,30.3787078857,26.9396095276,0
0,1,58,56,1.1463661194,1.1463661194,0,30.3787078857,28.085975647,0
0,1,58,57,1.1463661194,1.1463661193,0,30.3787078857,29.2323417664,0
0,1,57,57,1.1463661193,1.1463661193,0,29.2323417664,29.2323417664,0
0,0,58,56,1.1463661194,1.1463661194,0,30.3787078857,28.085975647,0
0,1,57,57,1.1463661193,1.1463661193,0,29.2323417664,29.2323417664,0
0,1,57,56,1.1463661193,1.1463661194,0,29.2323417664,28.085975647,0
0,1,57,55,1.1463661193,1.1463661194,0,29.2323417664,26.9396095276,0
0,1,58,55,1.1463661194,1.1463661194,0,30.3787078857,26.9396095276,0
0,1,59,55,1.1463680268,1.1463661194,0,31.5250749588,26.9396095276,0
0,1,59,56,1.1463680268,1.1463661194,0,31.5250749588,28.085975647,0
0,1,59,57,1.1463680268,1.1463661193,0,31.5250749588,29.2323417664,0
0,1,58,57,1.1463661194,1.1463661193,0,30.3787078857,29.2323417664,0
0,0,59,56,1.1463680268,1.1463661194,0,31.5250749588,28.085975647,0
0,1,58,57,1.1463661194,1.1463661193,0,30.3787078857,29.2323417664,0
0,1,58,56,1.1463661194,1.1463661194,0,30.3787078857,28.085975647,0
0,1,58,55,1.1463661194,1.1463661194,0,30.3787078857,26.9396095276,0
0,1,59,55,1.1463680268,1.1463661194,0,31.5250749588,26.9396095276,0
0,1,60,55,1.1463661194,1.1463661194,0,32.6714420319,26.9396095276,0
0,1,60,56,1.1463661194,1.1463661194,0,32.6714420319,28.085975647,0
0,1,60,57,1.1463661194,1.1463661193,0,32.6714420319,29.2323417664,0
0,1,59,57,1.1463680268,1.1463661193,0,31.5250749588,29.2323417664,0
0,0,60,56,1.1463661194,1.1463661194,0,32.6714420319,28.085975647,0
0,1,59,57,1.1463680268,1.1463661193,0,31.5250749588,29.2323417664,0
0,1,59,56,1.1463680268,1.1463661194,0,31.5250749588,28.085975647,0
0,1,59,55,1.1463680268,1.1463661194,0,31.5250749588,26.9396095276,0
0,1,60,55,1.1463661194,1.1463661194,0,32.6714420319,26.9396095276,0
0,1,61,55,1.1463661193,1.1463661194,0,33.8178081512,26.9396095276,0
0,1,61,56,1.1463661193,1.1463661194,0,33.8178081512,28.085975647,0
0,1,61,57,1.1463661193,1.1463661193,0,33.8178081512,29.2323417664,0
0,1,60,57,1.1463661194,1.1463661193,0,32.6714420319,29.2323417664,0
0,0,61,56,1.1463661193,1.1463661194,0,33.8178081512,28.085975647,0
0,1,60,57,1.1463661194,1.1463661193,0,32.6714420319,29.2323417664,0
0,1,60,56,1.1463661194,1.1463661194,0,32.6714420319,28.085975647,0
0,1,60,55,1.1463661194,1.1463661194,0,32.6714420319,26.9396095276,0
0,1,61,55,1.1463661193,1.1463661194,0,33.8178081512,26.9396095276,0
0,1,62,55,1.1463661194,1.1463661194,0,34.9641742706,26.9396095276,0
0,1,62,56,1.1463661194,1.1463661194,0,34.9641742706,28.085975647,0
0,1,62,57,1.1463661194,1.1463661193,0,34.9641742706,29.2323417664,0
0,1,61,57,1.1463661193,1.1463661193,0,33.8178081512,29.2323417664,0
0,0,62,56,1.1463661194,1.1463661194,0,34.9641742706,28.085975647,0
0,1,61,57,1.1463661193,1.1463661193,0,33.8178081512,29.2323417664,0
0,1,61,56,1.1463661193,1.1463661194,0,33.8178081512,28.085975647,0
0,1,61,55,1.1463661193,1.1463661194,0,33.8178081512,26.9396095276,0
0,1,62,55,1.1463661194,1.1463661194,0,34.9641742706,26.9396095276,0
0,1,63,55,1.1463661194,1.1463661194,0,36.11054039,26.9396076202,0
0,1,63,56,1.1463661194,1.1463661194,0,36.11054039,28.0859737396,0
0,1,63,57,1.1463661194,1.1463661194,0,36.11054039,29.232339859,0
0,1,62,57,1.1463661194,1.1463661193,0,34.9641742706,29.2323417664,0
0,0,63,56,1.1463661194,1.1463661194,0,36.11054039,28.0859737396,0
0,1,62,57,1.1463661194,1.1463661193,0,34.9641742706,29.2323417664,0
0,1,62,56,1.1463661194,1.1463661194,0,34.9641742706,28.085975647,0
0,1,62,55,1.1463661194,1.1463661194,0,34.9641742706,26.9396095276,0
0,1,63,55,1.1463661194,1.1463661194,0,36.11054039,26.9396076202,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,57,1.1463661194,1.1463661194,0,36.11054039,29.232339859,0
0,0,0,57,1.1463699341,1.1463661194,0,-36.1105270386,29.2323551178,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,56,1.1463661194,1.1463661194,0,-36.1105289459,28.0859889984,0
0,1,1,56,1.1463623047,1.1463661194,0,-34.9641647338,28.0859889984,0
0,1,1,57,1.1463623047,1.1463661194,0,-34.9641609192,29.2323551178,0
0,1,1,58,1.1463661194,1.1463661194,0,-34.9641590118,30.3787212372,0
0,1,0,58,1.1463699341,1.1463661194,0,-36.1105270386,30.3787212372,0
0,0,1,57,1.1463623047,1.1463661194,0,-34.9641609192,29.2323551178,0
0,1,0,58,1.1463699341,1.1463661194,0,-36.1105270386,30.3787212372,0
0,1,0,57,1.1463699341,1.1463661194,0,-36.1105270386,29.2323551178,0
0,1,0,56,1.1463661194,1.1463661194,0,-36.1105289459,28.0859889984,0
0,1,1,56,1.1463623047,1.1463661194,0,-34.9641647338,28.0859889984,0
0,1,2,56,1.1463661193,1.1463661194,0,-33.8178005218,28.0859889984,0
0,1,2,57,1.1463623046,1.1463661194,0,-33.8177986145,29.2323551178,0
0,1,2,58,1.1463623046,1.1463661194,0,-33.8177947998,30.3787212372,0
0,1,1,58,1.1463661194,1.1463661194,0,-34.9641590118,30.3787212372,0
0,0,2,57,1.1463623046,1.1463661194,0,-33.8177986145,29.2323551178,0
0,1,1,58,1.1463661194,1.1463661194,0,-34.9641590118,30.3787212372,0
0,1,1,57,1.1463623047,1.1463661194,0,-34.9641609192,29.2323551178,0
0,1,1,56,1.1463623047,1.1463661194,0,-34.9641647338,28.0859889984,0
0,1,2,56,1.1463661193,1.1463661194,0,-33.8178005218,28.0859889984,0
0,1,3,56,1.1463699341,1.1463661194,0,-32.6714324952,28.0859889984,0
0,1,3,57,1.1463699341,1.1463661194,0,-32.6714324952,29.2323551178,0
0,1,3,58,1.1463661194,1.1463661194,0,-32.6714305878,30.3787212372,0
